filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
./all_samples/sample_A_RX1_C041.wav,0.8596975803375244,0.8030179142951965,310.84789903897786,727.7615327922063,553.746080362243,0.00955216465156131,-429.5008239746094,18.75937271118164,-3.627810001373291,11.398807525634766,18.17386817932129,22.95419692993164,-11.86749267578125,14.964532852172852,5.896905899047852,4.31437873840332,20.200864791870117,6.133079528808594,13.025693893432617,-0.5031580328941345,10.092805862426758,15.504846572875977,7.1489434242248535,11.193231582641602,5.410900592803955,6.684719085693359,RX
./all_samples/sample_A_RX1_C042.wav,0.8599146604537964,0.8079243898391724,298.8632596422027,712.6083531189577,522.7828758687167,0.010180645468392993,-431.2616271972656,18.276700973510742,-3.2010269165039062,11.391951560974121,18.35536766052246,22.67671775817871,-11.908428192138672,14.881999969482422,6.235423564910889,4.491553783416748,20.044633865356445,6.032597541809082,12.987287521362305,-0.41202273964881897,10.29019832611084,15.752391815185547,7.086665630340576,11.190462112426758,5.314639091491699,6.857532501220703,RX
./all_samples/sample_A_RX1_C043.wav,0.8548715114593506,0.7981445789337158,333.8417502288822,729.6608487554972,592.5976860005712,0.013914342155369384,-431.6111145019531,18.819154739379883,-2.604175090789795,11.640318870544434,17.915193557739258,21.922157287597656,-11.753342628479004,14.333864212036133,6.42764139175415,4.640695571899414,19.333410263061523,5.8555989265441895,12.774197578430176,-0.23931829631328583,10.251799583435059,15.509313583374023,6.916015625,10.849440574645996,4.8935465812683105,6.601526737213135,RX
./all_samples/sample_A_RX1_C044.wav,0.8582596182823181,0.8087664842605591,295.2025933618122,699.1278787165159,517.8464751523229,0.009702776918316832,-434.6557922363281,18.34064483642578,-1.6462953090667725,11.792061805725098,18.088420867919922,21.22344398498535,-11.96336841583252,13.984013557434082,7.190001964569092,4.915486812591553,18.652545928955078,5.514608860015869,12.729598999023438,-0.15338395535945892,10.460192680358887,15.738624572753906,6.5124030113220215,10.679594993591309,4.404744625091553,6.656955718994141,RX
./all_samples/sample_A_RX1_C045.wav,0.6430712938308716,0.4712635576725006,1367.0192552964952,1405.5010142637725,2765.680001368526,0.055694556835491245,-453.10491943359375,16.3631591796875,1.6703460216522217,8.252059936523438,12.63025951385498,14.968038558959961,-5.382458686828613,7.869504928588867,3.456845760345459,3.2473342418670654,12.79501724243164,5.458219528198242,8.75851058959961,0.2939964532852173,6.4341959953308105,10.3724365234375,5.242766380310059,6.917839527130127,1.8073534965515137,2.260101556777954,RX
./all_samples/sample_A_RX1_C046.wav,0.7769768834114075,0.6794151663780212,710.7638125496477,980.9588312736987,1384.3570009044174,0.027857691117669458,-438.22344970703125,17.023574829101562,-2.699032783508301,9.442411422729492,15.81613540649414,20.18695831298828,-9.73796272277832,12.082161903381348,4.060932159423828,3.2347795963287354,17.53133773803711,5.767131328582764,11.149147987365723,-0.6722027659416199,8.2516508102417,13.206940650939941,6.366483688354492,9.509934425354004,4.0238142013549805,4.6855902671813965,RX
./all_samples/sample_A_RX1_C047.wav,0.8551632165908813,0.8006545305252075,322.7574367252962,724.1683002055237,570.6708828184501,0.011205180764470678,-431.7355651855469,18.499277114868164,-3.1500470638275146,11.1990385055542,17.537303924560547,21.53348731994629,-12.138326644897461,13.98837947845459,6.12333345413208,4.175673007965088,19.02436637878418,5.519828796386719,12.504108428955078,-0.5521446466445923,9.885475158691406,15.219743728637695,6.626736164093018,10.689306259155273,4.687961578369141,6.448150634765625,RX
./all_samples/sample_A_RX1_C048.wav,0.8619675040245056,0.8102322816848755,300.6287527955671,707.7867299312107,512.6558743990385,0.011775647967440975,-431.1786804199219,17.251237869262695,-4.517221927642822,10.493728637695312,17.68390655517578,22.29890251159668,-12.613834381103516,14.369504928588867,5.313323974609375,3.7347843647003174,19.801612854003906,5.606141567230225,12.587457656860352,-0.9559728503227234,9.70901107788086,15.27515983581543,6.772894382476807,10.93037223815918,5.145004749298096,6.541047096252441,RX
./all_samples/sample_A_RX1_C049.wav,0.8624860048294067,0.8113901019096375,294.2368816223392,705.8345339667769,500.7986726782654,0.010776400656892612,-431.1029052734375,17.245264053344727,-4.625115394592285,10.430932998657227,17.616432189941406,22.230606079101562,-12.753133773803711,14.357687950134277,5.332616329193115,3.6668524742126465,19.81249237060547,5.555337429046631,12.550498962402344,-0.9594157338142395,9.728429794311523,15.312024116516113,6.761528968811035,10.945527076721191,5.115167140960693,6.5446014404296875,RX
./all_samples/sample_A_RX1_C050.wav,0.8569096922874451,0.8006944060325623,322.908970671236,727.1843806584835,575.0004834467821,0.011019239694402133,-431.4010314941406,18.244340896606445,-3.4546821117401123,11.031062126159668,17.505718231201172,21.7961368560791,-12.294478416442871,14.0256929397583,5.7829270362854,4.111687183380127,19.1917781829834,5.555817127227783,12.47829532623291,-0.7041154503822327,9.887930870056152,15.253252029418945,6.7830047607421875,10.737074851989746,4.836409091949463,6.505603313446045,RX
./all_samples/sample_A_RX1_C051.wav,0.8606042861938477,0.8075512051582336,301.2247541279025,702.4488407733262,524.0046760460301,0.010945978912795126,-434.1512756347656,18.032865524291992,-2.5258336067199707,11.373656272888184,17.953901290893555,21.407470703125,-12.160846710205078,14.002168655395508,6.568876266479492,4.508834362030029,19.058063507080078,5.581430435180664,12.608091354370117,-0.3741816282272339,10.254674911499023,15.664466857910156,6.666012763977051,10.737735748291016,4.565476417541504,6.6630167961120605,RX
./all_samples/sample_A_RX1_C052.wav,0.8577726483345032,0.8027105927467346,316.90252978525655,725.9396410815889,552.6308802003998,0.011353933620525515,-429.9977111816406,18.129253387451172,-4.274824142456055,10.947782516479492,18.024559020996094,22.835256576538086,-12.251834869384766,14.825348854064941,5.579897403717041,3.9862165451049805,20.240020751953125,5.960616111755371,12.866190910339355,-0.7138450145721436,9.896662712097168,15.420296669006348,7.025821208953857,11.14633846282959,5.431874752044678,6.671724796295166,RX
./all_samples/sample_A_RX1_C053.wav,0.8870738744735718,0.847475528717041,171.6039413160697,615.2716726306993,258.52143751785036,0.005160980340822544,-431.76513671875,19.021934509277344,-2.2264535427093506,12.296503067016602,18.83269691467285,22.285646438598633,-12.473028182983398,14.918813705444336,7.564377784729004,5.139739990234375,19.76287269592285,5.79233455657959,13.314894676208496,-0.12333062291145325,10.971415519714355,16.48660659790039,6.952585220336914,11.356742858886719,4.887022972106934,7.274453639984131,RX
./all_samples/sample_A_RX1_C054.wav,0.8573752641677856,0.806024432182312,300.589667290681,701.3504579938744,529.3264768183549,0.010861561666984007,-434.7581787109375,19.005796432495117,-1.04293954372406,12.283809661865234,18.167573928833008,21.047264099121094,-11.747710227966309,13.997590065002441,7.563045978546143,5.236099720001221,18.537578582763672,5.5905609130859375,12.813549041748047,0.13820992410182953,10.780991554260254,15.959783554077148,6.716121673583984,10.736872673034668,4.4038920402526855,6.895076274871826,RX
./all_samples/sample_A_RX1_C055.wav,0.8573408126831055,0.8048032522201538,305.16525735433584,704.8141241296445,544.2422789830065,0.011072418840441736,-434.4178771972656,18.91122055053711,-1.1903693675994873,12.220763206481934,18.134384155273438,21.233129501342773,-11.691414833068848,14.0607328414917,7.408183574676514,5.186781406402588,18.624618530273438,5.696086883544922,12.887731552124023,0.1462441235780716,10.816601753234863,15.9417724609375,6.828426361083984,10.803116798400879,4.474856376647949,6.831295490264893,RX
./all_samples/sample_A_RX1_C056.wav,0.7943722605705261,0.7162613868713379,593.643526811695,896.7308929970434,1136.7743649740576,0.02536645266089109,-438.51519775390625,18.12284278869629,-1.0763144493103027,11.027811050415039,16.6834774017334,19.816221237182617,-10.335992813110352,12.629384994506836,6.100667476654053,4.571168422698975,17.567935943603516,5.653842449188232,11.807413101196289,0.11306439340114594,9.607110977172852,14.478111267089844,6.509842872619629,9.867561340332031,4.118504524230957,5.788916110992432,RX
./all_samples/sample_A_RX2_C00.wav,0.8604390621185303,0.8150680065155029,272.9978094004964,676.1808903143158,481.5450698840918,0.009458450352246763,-437.3045654296875,19.803224563598633,1.3952158689498901,13.291257858276367,18.368818283081055,20.052906036376953,-11.67845630645752,14.761885643005371,9.434932708740234,5.769679069519043,17.17829132080078,5.512054920196533,13.644658088684082,0.9907083511352539,12.379212379455566,16.853628158569336,6.06027889251709,10.571229934692383,4.253899574279785,7.9685773849487305,RX
./all_samples/sample_A_RX2_C01.wav,0.8551742434501648,0.8086221218109131,297.14009138067064,691.5090579254095,528.2030766553218,0.012013280654988575,-438.0195617675781,19.556772232055664,1.7733248472213745,13.323641777038574,18.41457748413086,20.0262508392334,-11.4866304397583,14.674112319946289,9.463500022888184,5.724575042724609,16.98723793029785,5.546669960021973,13.64660930633545,1.0754324197769165,12.270450592041016,16.720794677734375,5.924270153045654,10.37458610534668,4.046298027038574,7.7828898429870605,RX
./all_samples/sample_A_RX2_C02.wav,0.8504122495651245,0.8005090355873108,321.4644999860844,711.8373315277308,581.0110843190689,0.012241244406892612,-436.4342956542969,19.67226791381836,1.128456950187683,13.190549850463867,18.00209617614746,19.798725128173828,-11.518229484558105,14.308941841125488,8.89204216003418,5.518587589263916,16.997516632080078,5.3633222579956055,13.16236400604248,0.7437118887901306,11.747044563293457,16.272613525390625,5.994851112365723,10.188148498535156,3.9355111122131348,7.396441459655762,RX
./all_samples/sample_A_RX2_C03.wav,0.8577991724014282,0.8103183507919312,286.8736392720958,690.2076305844575,512.5246743799981,0.009441715655940593,-437.2007751464844,19.17527961730957,1.1885738372802734,13.136710166931152,18.37251853942871,20.154279708862305,-11.779800415039062,14.501157760620117,8.962294578552246,5.579311370849609,17.33880615234375,5.481978416442871,13.315644264221191,0.656790554523468,11.879718780517578,16.515161514282227,6.058804035186768,10.355104446411133,3.998027801513672,7.420858383178711,RX
